Walking around the park with my daughters.,affection
My friend share me a old journey video.,bonding
My favorite ice cream place opened for the season and I bought and ate a quart of my favorite flavor.,enjoy_the_moment
My 3-year-old daughter wanted to have dinner just me and her out on our deck.,affection
a relative made me a batch of choc chip cookies.,affection
Today is my best friends birthday and I surprised her with flowers and mimosas before work.  I do not live with her so I had to get up early and get there before work.  She really appreciated it.,bonding
I was happy when I went out to celebrate my brother and sister's birthday with them last night.,affection
My infant daughter started giggling at a funny face that I made at her and it made my heart want to explode with joy.,affection
Seeing and talking with friends,bonding
Making love to my wife before work yesterday at about this time.,affection
I reached my daily goal on mturk.,achievement
"I got a meal at Texas Road House comped to me due to bad service, and a free appetizer.",enjoy_the_moment
I scored 50 runs by myself in cricket match.,achievement
I went outside with my friends and we eat delicious food from the hotel.,bonding
I enjoyed watching mr bean animated series with my son.,affection
I planning myself to do one business dealing it was a doubtful for me but it was successfully favored my side.,achievement
One of the high school coaches spoke up for my daughter to the college coach.,affection
When I got to my clients house and found out he was in a good mood.,bonding
Yesterday While travelling to my native place i saw a old friend of mine in the bus and i was very happy because we talked together and had shared the sweet memories of our school life.,bonding
"It made me happy to teach my son how to make the ""V"" sound. He imitated very good.",affection
I purchased a Air Cooler for my Office to work with a cool mind,achievement
I got a new ac,achievement
I went to my son's hockey game and they won 4-3.  It was a great comeback being down 3-0 after one period.,affection
My husband purchased a new nan for me.,affection
When I jumped in bed at night after a fairly exhaustive day.,enjoy_the_moment
"Each morning when I open my eyes I say to myself: I, not events, have the power to make me happy or unhappy today. I can choose which it shall be. Yesterday is dead, tomorrow hasn't arrived yet. I have just one day, today, and I'm going to be happy in it.",enjoy_the_moment
I am an underwriter and I have been working on binding a large account effective 4/1. I came into work today and had a signed binder in my e-mail. Very happy to be over with that renewal! It will make my work life much better.,achievement
I had lunch with my wife and daughter at my favorite Mexican restaurant.,affection
"I was happy when I was given a new, challenging assignment at work.",achievement
"Each and everyone of us has a story to tell and share to others, life stories that may serve as an inspiration to other people. Every individual may have a life experience or a moment in his or her life that somehow greatly affects his or her whole life. We often share our own triumphs and travails, our victories and defeats, our happiness and despair that bring alterations to the present life situations. My story began as an ordinary boy in the state of Ferndale, Michigan. I am the youngest of five siblings, a son of Sazelia and Marvin Johnson.

My mother was a university woman who tries to acquire a bachelor's degree in Business at the University of Michigan. My father was a Mechanical Engineer who is deeply fascinated with cars. My parents are intellectual and social creatures who passed down the essential values of hard work, education and religion to their children. They make sure that we are not deprived of the essential things that we need in our education. They also impart important attitudes and ethical standards needed in conforming well to our social environment. My siblings and I grew up in happy and complete family that upholds education as the main key to success.",affection
